,US_GDP,US_PCE,US_CPI,US_CPI2,US_IP,EA_GDP,EA_PCE,EA_HICP,EA_IP,CH_GDP,CH_PCE,CH_CPI,CH_IP,UK_GDP,UK_PCE,UK_CPI,UK_CPI2,UK_IP,EUR_USD,USD_CNY,GBP_USD,GBP_CNY,EUR_CNY,EUR_GBP,USD_EUR,CNY_USD,USD_GBP,CNY_GBP,CNY_EUR,GBP_EUR
2008-11-01,,,1.0999174706166848,2.777101,93.2617,,,2.186767823273472,,,,2.4,105.4,,,3.8,2.2,101.2112,1.2744,6.8281,1.5327,11.0505,8.7252,0.7869,0.7846829880728186,0.14645362545949825,0.6524434005350036,0.0904936428215918,0.11461055333975154,1.2708095056551023
2008-12-01,,,-0.02222800255385904,2.614507,90.6266,,,1.6559235385641191,,,,1.2,105.7,,,3.0,1.5,101.3165,1.3511,6.8539,1.4854,10.2155,8.6804,0.84155,0.7401376656058027,0.14590233297830432,0.6732193348592971,0.097890460574617,0.11520206442099441,1.1882835244489336
2009-01-01,16298.262,11130.464,-0.11358601902212717,2.535975,88.3712,2325958.9,1219989279028.3,1.1821121891379516,89.3258895092076,12577917.0,22474593.9929961,1.0,111.0,393329.4,291270000000.0,2.9,1.6,98.89416,1.3244,6.836,1.4462,9.808,9.4956,0.9525,0.7550588945937783,0.1462843768285547,0.6914672935970129,0.10195758564437195,0.10531193394835503,1.0498687664041995
2009-02-01,,,0.008463140671510772,2.54257,87.843,,,1.2447210491220106,,,,-1.6,111.0,,,3.1,1.9,98.89416,1.2797,6.8363,1.4422,9.8594,8.7636,0.89785,0.7814331483941549,0.14627795737460322,0.6933851060879213,0.1014260502667505,0.11410835729608836,1.1137717881606057
2009-03-01,,,-0.4464787676623838,2.437701,86.4689,,,0.6272697259821713,,,,-1.2,108.3,,,2.8,1.9,98.15692,1.305,6.836,1.417,9.7497,8.6482,0.8931,0.7662835249042146,0.1462843768285547,0.7057163020465772,0.10256725847974808,0.11563099835803983,1.1196954428395476
2009-04-01,16269.145,11075.748,-0.5763244243767063,2.359914,85.7903,2325720.2,1220488045196.2,0.647142700449721,88.259311724023,,,-1.5,107.3,392582.5,291089000000.0,2.3,1.7,99.52607,1.3199,6.8306,1.4712,9.8271,9.0527,0.9206,0.7576331540268202,0.14640002342400377,0.6797172376291463,0.10175942037834153,0.11046428137461752,1.0862480990658268
2009-05-01,,,-1.015761495855172,2.273815,84.9436,,,0.06540222367561466,,,,-1.4,108.9,,,2.1,1.7,98.05161,1.3646,6.8235,1.5418,10.1295,9.0575,0.89335,0.7328154770628755,0.14655235582911996,0.6485925541574783,0.09872155585172022,0.11040574109853714,1.1193821010802039
2009-06-01,,,-1.2291746182109153,2.078063,84.6746,,,-0.10858942339017075,,,,-1.7,110.7,,,1.7,1.5,98.5782,1.4014,6.8334,1.6369,11.2144,9.7073,0.868,0.7135721421435707,0.1463400357069687,0.6109108681043436,0.08917106577257812,0.10301525655949646,1.1520737327188941
2009-07-01,16326.281,11150.23,-1.9587610037622771,1.910212,85.6853,2334701.0,1220004876295.5,-0.6199021207177857,90.2591450712441,,,-1.8,110.8,393068.0,292701000000.0,1.6,1.6,99.52607,1.4092,6.8317,1.6378,11.2603,9.6319,0.8562,0.709622480840193,0.14637645095657012,0.6105751618024179,0.0888075806150813,0.1038216758894922,1.16795141322121
2009-08-01,,,-1.4838355663267633,1.757047,86.6393,,,-0.14158135482464917,,,,-1.2,112.3,,,1.4,1.5,97.52502,1.4266,6.8323,1.6532,11.3266,9.6592,0.8556,0.7009673349221925,0.14636359644629188,0.6048874909266876,0.08828774742641217,0.10352824250455524,1.168770453482936
2009-09-01,,,-1.377942862886472,1.602846,87.3821,,,-0.31521739130435655,,,,-0.8,113.9,,,1.0,1.5,97.52502,1.4575,6.8277,1.6323,11.0834,9.777,0.8815,0.6861063464837049,0.14646220542788932,0.6126324817741836,0.09022502120287999,0.10228086325048584,1.1344299489506524
2009-10-01,16502.754,11137.946,-0.22396829420033848,1.509202,87.5809,2345785.6,1221893948527.2998,-0.11952624144300206,91.4923756353637,,,-0.5,116.1,394414.1,294883000000.0,1.2,1.4,97.73565,1.4821,6.8267,1.6212,10.912,9.9248,0.91085,0.6747183051076175,0.14648365974775515,0.616827041697508,0.09164222873900292,0.10075769788811866,1.0978756106933083
2009-11-01,,,1.9145871744709275,1.361569,87.9388,,,0.46948356807510194,,,,0.6,119.2,,,1.5,1.4,97.52502,1.4908,6.8271,1.6599,11.2485,10.1047,0.89375,0.6707807888382077,0.14647507726560327,0.6024459304777396,0.08890074232119838,0.09896384850614072,1.1188811188811187
2009-12-01,,,2.8141231232083674,1.318775,88.2404,,,0.9183338799606533,,,,1.9,118.5,,,2.1,1.9,97.63033,1.4579,6.8275,1.6226,11.3513,10.2895,0.90985,0.6859181013786954,0.14646649578908824,0.6162948354492789,0.08809563662311806,0.09718645220856212,1.0990822663076332
2010-01-01,16582.71,11202.495,2.6211113889767157,1.170764,89.1897,2355113.9,1225221801766.2002,0.914802160255701,93.3588867594367,13947309.0,24516712.6897763,1.5,112.8,396944.0,293440000000.0,2.6,2.1,97.10374,1.4266,6.8269,1.6158,11.0225,9.835,0.8881,0.7009673349221925,0.14647936838096354,0.6188884762965714,0.0907235200725788,0.10167768174885612,1.1259993244004054
2010-02-01,,,2.151336357866529,1.048684,89.5046,,,0.8232711306256801,,,,2.7,112.8,,,2.1,1.9,98.05161,1.368,6.8285,1.5618,10.8554,9.499,0.87485,0.7309941520467835,0.14644504649630227,0.6402868485081316,0.09212005085026807,0.10527423939362038,1.1430530948162543
2010-03-01,,,2.2861714393279886,0.9255024,90.1356,,,1.5529308836395472,,,,2.4,118.1,,,2.4,1.9,99.21011,1.357,6.8262,1.5058,10.1978,9.2326,0.9067,0.7369196757553427,0.14649438926489117,0.6640988179041041,0.09806036596128576,0.10831185148278925,1.1029006286533585
2010-04-01,16743.162,11302.955,2.2067707525304403,0.869413,90.4607,2377759.6,1229074797985.3,1.6129032258064502,95.9586701108241,,,2.8,117.8,401031.9,300569000000.0,2.7,2.0,97.10374,1.3417,6.8256,1.5332,10.432,9.1937,0.88485,0.7453230975627936,0.14650726676043133,0.6522306287503261,0.09585889570552147,0.10877013607144023,1.130135051138611
2010-05-01,,,2.003548929218568,0.793302,91.7014,,,1.688453159041381,,,,3.1,116.5,,,2.5,1.9,97.10374,1.2563,6.8275,1.4669,10.4507,9.0878,0.8703,0.7959882193743533,0.14646649578908824,0.6817097279978185,0.09568737022400414,0.1100376328704417,1.149029070435482
2010-06-01,,,1.1215605940686268,0.7780127,91.9033,,,1.478421567561683,,,,2.9,113.7,,,2.4,2.0,95.7346,1.2223,6.8184,1.4768,10.0364,8.3021,0.8347,0.8181297553792032,0.1466619734835152,0.677139761646804,0.09963732015463711,0.12045145204225438,1.1980352222355337
2010-07-01,16872.266,11383.596,1.3407784804821077,0.7440706,92.2549,2388137.0,1231755392834.6,1.7181002407529178,96.8252645612866,,,3.3,113.4,403957.8,300818000000.0,2.3,1.8,94.89205,1.2811,6.7762,1.5304,10.2477,8.3596,0.82215,0.7805791897588011,0.14757533720964552,0.6534239414532148,0.09758287225426193,0.1196229484664338,1.2163230554035152
2010-08-01,,,1.1501775395112546,0.6911158,92.5936,,,1.5705093248991053,,,,3.5,113.9,,,2.4,1.9,94.78673,1.2903,6.7873,1.5661,10.608,8.8265,0.8349,0.7750135627373479,0.1473339914251617,0.6385288295766554,0.0942684766214178,0.11329519061915823,1.1977482333213558
2010-09-01,,,1.1183122472331775,0.6638685,92.8533,,,1.8645731108930308,,,,3.6,113.3,,,2.4,1.9,93.94418,1.3103,6.7396,1.5591,10.5286,8.7187,0.83105,0.7631840036632832,0.14837675826458543,0.641395676993137,0.09497938947248447,0.11469599825662083,1.2032970338728115
2010-10-01,16960.864,11453.368,1.1666951489314625,0.6723344,92.6033,2401886.4,1236807786995.6,1.9473455178415922,98.8584284642946,,,4.4,113.1,404093.3,300320000000.0,2.5,2.0,95.62928,1.3901,6.6678,1.5867,10.5768,9.1843,0.8676,0.7193727069994965,0.14997450433426318,0.6302388605281402,0.09454655472354587,0.10888146075367747,1.152604887044721
2010-11-01,,,1.084544776600338,0.8233069,92.6686,,,1.923494892414701,,,,5.1,113.3,,,2.6,2.1,93.73354,1.3654,6.6538,1.5961,10.7355,9.3325,0.86675,0.7323861139592793,0.1502900598154438,0.626527159952384,0.09314889851427507,0.10715242432360032,1.1537352177675224
2010-12-01,,,1.437793022217937,0.8307821,93.5916,,,2.2207778138879863,,,,4.6,113.5,,,3.1,2.3,92.891,1.3221,6.6497,1.5595,10.375,8.739,0.8393,0.7563724377883669,0.15038272403266312,0.6412311638345624,0.0963855421686747,0.11442956860052636,1.191469081377338
2011-01-01,16920.632,11497.12,1.7007834915029774,0.9539952,93.3889,2423403.7,1235916726390.4,2.32634338138924,99.7916840263311,14918415.0,27502087.0528179,4.9,114.9,405552.3,297700000000.0,3.4,2.5,93.83886,1.3371,6.5964,1.5782,10.3166,8.822,0.86075,0.747887218607434,0.15159784124674064,0.6336332530731212,0.09693115949052983,0.11335298118340513,1.1617775196049955
2011-02-01,,,2.124898173333145,1.117829,93.0045,,,2.4278715296679465,,,,4.9,114.9,,,3.7,2.8,91.20589,1.3656,6.5761,1.6124,10.6516,9.0604,0.8536,0.7322788517867604,0.1520658140843357,0.6201935003721161,0.09388260918547447,0.11037040307271202,1.1715089034676662
2011-03-01,,,2.619241510354109,1.179972,93.9684,,,2.681455955201373,,,,5.4,114.8,,,3.5,2.7,90.67931,1.402,6.5645,1.6159,10.715,9.0816,0.8494,0.7132667617689016,0.15233452662045854,0.6188501763723003,0.09332711152589827,0.11011275546159267,1.177301624676242
2011-04-01,17035.114,11508.95,3.0772344447868694,1.210295,93.6571,2423476.9,1230950158201.7998,2.8421278421278506,99.7250229147571,,,5.3,113.4,405899.7,296988000000.0,3.8,3.1,90.04739000000001,1.446,6.5267,1.6379,10.496,9.2592,0.8815,0.6915629322268326,0.15321678643112138,0.6105378838756945,0.09527439024390244,0.10800069120442371,1.1344299489506524
2011-05-01,,,3.4589718808964998,1.256079,93.7723,,,2.731655061596161,,,,5.5,113.3,,,3.8,2.8,90.88994,1.4335,6.4957,1.6332,10.8229,9.6456,0.8917,0.6975933031042902,0.15394799636682727,0.612294881214793,0.09239667741548013,0.10367421414945675,1.12145340361108
2011-06-01,,,3.5023181506360412,1.29395,94.0493,,,2.720942688805583,,,,6.4,115.1,,,3.6,2.5,91.10058,1.4403,6.4746,1.6219,10.6246,9.3336,0.87705,0.6942997986530585,0.15444969573409942,0.6165608237252606,0.09412119044481676,0.1071397960058284,1.1401858502935978
2011-07-01,17031.313,11543.975,3.5798809769996165,1.41844,94.4958,2426054.2,1232622858857.9,2.571274878967178,99.7250229147571,,,6.5,114.0,407265.0,297984000000.0,3.8,2.7,90.78462,1.4275,6.4575,1.6158,10.372,9.3663,0.905,0.7005253940455342,0.1548586914440573,0.6188884762965714,0.09641342074816815,0.1067657452782849,1.1049723756906078
2011-08-01,,,3.75499603070808,1.651442,95.0974,,,2.566305164823368,,,,6.2,113.5,,,3.9,2.7,90.78462,1.4333,6.4036,1.6356,10.4604,9.2746,0.87955,0.6976906439684644,0.15616215878568304,0.6113964294448521,0.09559863867538526,0.10782136156815389,1.136945028707862
2011-09-01,,,3.812621692818685,1.721515,95.0244,,,2.997216870049235,,,,6.1,113.8,,,4.5,2.9,91.10058,1.3747,6.3885,1.5771,10.3114,9.1138,0.8812,0.7274314395868189,0.15653126712060736,0.6340752013188764,0.09698004150745776,0.10972371568390793,1.1348161597821154
2011-10-01,17222.583,11563.89,3.5222681306640524,1.835844,95.6891,2416770.1,1227467764124.0,3.0306264005975914,98.7917673527206,,,5.5,113.2,407798.2,298507000000.0,4.3,2.9,90.78462,1.3732,6.371,1.5768,9.9363,8.6207,0.86665,0.7282260413632392,0.15696123057604772,0.6341958396752917,0.10064108370318932,0.11599986080016705,1.1538683436219928
2011-11-01,,,3.451432214581729,1.835434,95.6778,,,3.0387034865124063,,,,4.2,112.4,,,4.1,2.8,91.20589,1.3558,6.3564,1.5806,10.1318,8.6613,0.85515,0.737571913261543,0.15732175445220564,0.6326711375427053,0.098699145265402,0.11545610936002677,1.169385487926095
2011-12-01,,,3.062066838419386,2.045078,96.1809,,,2.755404832556163,,,,4.1,112.8,,,3.7,2.6,92.04845,1.3155,6.3482,1.5587,9.983,8.589,0.8591,0.7601672367920943,0.1575249677073816,0.6415602745877975,0.10017028949213663,0.11642798928862498,1.1640088464672331
2012-01-01,17367.01,11647.297,3.0087663379855023,2.113351,96.7595,2411746.4,1226111031902.9,2.65770092859432,98.0918256811932,15416000.0,29884567.5932215,4.5,111.4,410623.4,298547000000.0,3.2,2.4,91.94313,1.291,6.3172,1.5524,9.7318,8.1588,0.8353,0.774593338497289,0.1582979801177737,0.6441638752898737,0.10275591360282785,0.12256704417316273,1.1971746677840296
2012-02-01,,,2.8981784423473878,2.01608,97.0662,,,2.7423469387755084,,,,3.2,111.4,,,3.1,2.2,91.20589,1.3238,6.2997,1.5804,10.0015,8.3088,0.8312,0.7554011179936546,0.15873771766909536,0.6327512022272842,0.09998500224966254,0.12035432312728674,1.2030798845043311
2012-03-01,,,2.5828752813320977,2.122799,96.5609,,,2.6848453067645606,,,,3.6,111.9,,,3.1,2.2,91.52185,1.3208,6.3125,1.5824,10.0531,8.3859,0.8349,0.7571168988491823,0.15841584158415842,0.6319514661274014,0.09947180471695298,0.11924778497239415,1.1977482333213558
2012-04-01,17444.525,11667.753,2.2731633741348567,2.191796,97.251,2404660.9,1220374353288.4,2.575868182292207,97.691859011749,,,3.4,109.3,410019.8,300904000000.0,2.8,2.0,91.73249,1.316,6.3043,1.6,10.064,8.4089,0.8339,0.7598784194528875,0.158621892993671,0.625,0.09936406995230525,0.11892161876107459,1.199184554502938
2012-05-01,,,1.7379429374660749,2.188203,97.4595,,,2.429614181438988,,,,3.0,109.6,,,2.5,2.0,92.46972,1.2806,6.3242,1.5924,10.233,8.2976,0.81295,0.7808839606434484,0.15812276651592297,0.6279829188646069,0.0977230528681716,0.1205167759352102,1.2300879512885172
2012-06-01,,,1.653870448297634,2.238927,97.4768,,,2.3568672437167537,,,,2.2,109.5,,,2.3,2.0,91.20589,1.2541,6.3633,1.5556,9.7662,7.8486,0.805,0.7973845785822502,0.15715116370436724,0.6428387760349704,0.10239397104298499,0.12741125805876208,1.2422360248447204
2012-07-01,17469.65,11691.414,1.4175114798464783,2.260479,97.6714,2402151.8,1217021485095.9,2.4124187119781704,97.558536788601,,,1.8,109.2,415017.9,304354000000.0,2.4,2.1,93.31227,1.2278,6.3717,1.5593,9.9653,8.0011,0.8068,0.8144648965629582,0.15694398669114992,0.6413134098634002,0.10034820828274112,0.12498281486295636,1.2394645513138325
2012-08-01,,,1.6859349154821235,2.17107,97.2734,,,2.6172529313232884,,,,2.0,108.9,,,2.3,1.9,92.57504,1.2406,6.3593,1.5722,9.9263,7.8322,0.7875,0.8060615831049492,0.1572500117937509,0.6360513929525505,0.10074247201877841,0.12767804703659252,1.2698412698412698
2012-09-01,,,1.9497168982819613,2.219253,97.2217,,,2.608605279567655,,,,1.9,109.2,,,2.1,2.0,90.25803,1.2885,6.32,1.6126,10.0825,8.0062,0.79525,0.7760962359332557,0.1582278481012658,0.6201165819174005,0.09918175055789735,0.12490320001998452,1.2574662055957246
2012-10-01,17489.852,11738.007,2.1556780595369363,2.206525,97.5311,2391856.3,1213649981101.5,2.496116002071469,95.4920423298059,,,1.7,109.6,414119.0,307919000000.0,2.4,2.3,90.88994,1.2974,6.2627,1.608,10.1499,8.0926,0.7983,0.7707723138584861,0.159675539304134,0.6218905472636815,0.09852313815899663,0.12356968094308382,1.2526619065514217
2012-11-01,,,1.7960197033926262,2.195661,97.9084,,,2.1937086092715274,,,,2.0,110.1,,,2.4,2.4,91.62717,1.2837,6.2338,1.5968,10.0715,8.097,0.80315,0.7789982083041208,0.1604157977477622,0.62625250501002,0.0992900759569081,0.12350253180190195,1.2450974288738093
2012-12-01,,,1.7595049796895523,2.107127,98.1884,,,2.2174092409241064,,,,2.5,110.3,,,2.4,2.1,92.78568,1.3119,6.2328,1.6145,9.9798,8.0899,0.8108,0.7622532205198567,0.16044153510460787,0.6193868070610096,0.10020240886590914,0.123610922261091,1.23334977799704
2013-01-01,17662.4,11814.326,1.684061762098299,2.065935,98.1736,2383028.8,1208368061163.7002,1.9858598461218513,95.658695108741,16562428.0,32036778.6190689,2.0,,416310.1,306261000000.0,2.4,2.0,91.52185,1.3304,6.2215,1.5965,10.0728,8.2207,0.8161,0.751653638003608,0.16073294221650727,0.6263701847792045,0.09927726153601778,0.12164414222633108,1.2253400318588408
2013-02-01,,,2.0181404902574807,2.143683,98.6434,,,1.85185185185186,,,,3.2,109.9,,,2.5,2.0,91.94313,1.3347,6.2323,1.5474,9.8049,8.4965,0.8617,0.749232037161909,0.16045440688028495,0.6462453147214682,0.1019898214158227,0.11769552168539989,1.160496692584426
2013-03-01,,,1.5187472411246183,2.096923,99.047,,,1.7362884281483026,,,,2.1,108.9,,,2.5,2.1,92.99632,1.2953,6.2154,1.508,9.3395,8.0908,0.8647,0.7720219254226821,0.16089069086462657,0.6631299734748011,0.10707211306815141,0.12359717209670243,1.1564704521799467
2013-04-01,17709.671,11848.089,1.138808047576867,1.932255,98.9445,2396524.6,1210846730288.8,1.1793411956079636,96.7252728939255,,,2.4,109.3,419657.3,309290000000.0,2.2,1.8,92.891,1.3025,6.1861,1.5311,9.4339,7.96,0.8456,0.7677543186180422,0.16165273758911108,0.6531252041016263,0.1060006996046174,0.12562814070351758,1.1825922421948911
2013-05-01,,,1.3903888279197085,1.905048,99.0383,,,1.4252265092130623,,,,2.1,109.2,,,2.4,2.0,93.20695,1.2983,6.1416,1.5297,9.5873,8.0597,0.8443,0.7702380035430948,0.1628240197994008,0.6537229522128521,0.10430465303057168,0.12407409705075872,1.184413123297406
2013-06-01,,,1.7157935271568725,1.874046,99.2221,,,1.6097809475292824,,,,2.7,108.9,,,2.6,2.1,94.26014,1.3197,6.1342,1.5493,9.3005,7.9789,0.85365,0.7577479730241721,0.16302044276352254,0.6454527851287679,0.10752110101607441,0.12533055935028636,1.1714402858314297
2013-07-01,17860.45,11896.258,1.885471805415806,1.865294,98.8987,2403765.1,1212911661232.6,1.5977058582548054,96.3253062244813,,,2.7,109.7,423580.2,312935000000.0,2.5,1.9,94.26014,1.3088,6.1343,1.5179,9.3367,7.9952,0.85625,0.7640586797066015,0.16301778524036972,0.6588049278608604,0.1071042231195176,0.12507504502701622,1.1678832116788322
2013-08-01,,,1.538809488600279,1.911745,99.4897,,,1.3262599469495928,,,,2.6,110.4,,,2.4,1.8,93.73354,1.3314,6.1213,1.5505,9.294,8.1142,0.8692,0.751089079164789,0.16336399130903567,0.6449532408900355,0.10759629868732515,0.12324073845850483,1.150483202945237
2013-09-01,,,1.0947341081747997,1.888205,100.021,,,1.0837638002633376,,,,3.1,110.2,,,2.4,1.9,94.99737,1.3364,6.1198,1.5885,9.4672,8.0979,0.85395,0.7482789583956899,0.1634040328115298,0.6295247088448221,0.10562785195200271,0.1234888057397597,1.171028748755782
2013-10-01,18016.147,12001.027,0.8767991434911471,1.866698,99.9037,2411117.3,1215556970879.8,0.7275666936136016,96.8919256728606,,,3.2,110.3,426299.4,313941000000.0,2.0,1.6,94.47077,1.3646,6.1032,1.6098,9.9168,8.2972,0.8345,0.7328154770628755,0.16384847293223226,0.6211951795254069,0.10083898031623104,0.12052258593260377,1.1983223487118035
2013-11-01,,,1.2328701961954458,1.890963,100.1582,,,0.8505467800729027,,,,3.0,110.0,,,1.9,1.7,94.5761,1.3491,6.0929,1.61,9.7113,8.2381,0.84635,0.7412348973389667,0.16412545749971277,0.6211180124223602,0.10297282547135811,0.12138721307097511,1.181544278371832
2013-12-01,,,1.5128383667573297,1.872378,100.374,,,0.8475431338916373,,,,2.5,109.7,,,1.9,1.6,94.5761,1.3708,6.0738,1.6383,9.9809,8.2956,0.83275,0.7295010213014298,0.16464157529059237,0.6103888176768602,0.10019136550812051,0.12054583152514585,1.2008405884118882
2014-01-01,17953.974,12044.203,1.557758795574915,1.821944,99.9899,2420419.0,1215691979547.8,0.7646039351615785,97.1585701191568,17711682.0,34356862.1049323,2.5,,429573.5,314884000000.0,1.8,1.5,94.78673,1.3618,6.0509,1.647,10.0056,8.3491,0.8337,0.7343222205903951,0.16526467137120096,0.607164541590771,0.09994403134244824,0.11977338874848786,1.1994722322178242
2014-02-01,,,1.1204746347724948,1.789204,100.7471,,,0.70086338242763,,,,2.0,108.6,,,1.6,1.6,95.31332,1.3665,6.0816,1.6558,9.9596,8.1923,0.82135,0.7317965605561654,0.1644304130491976,0.6039376736320812,0.10040563878067392,0.12206584231534491,1.2175077616119803
2014-03-01,,,1.6126949139408042,1.821445,101.7435,,,0.4618010239935577,,,,2.4,108.8,,,1.5,1.5,94.5761,1.3828,6.1729,1.6624,10.2975,8.4882,0.82625,0.7231703789412786,0.16199841241555832,0.6015399422521656,0.09711094925952901,0.11781060766711433,1.210287443267776
2014-04-01,18185.911,12159.899,2.015125303606169,2.025724,101.8273,2425833.0,1218779764489.4,0.7033762057877757,97.8918423464711,,,1.8,108.7,432370.0,316451000000.0,1.7,1.8,94.99737,1.381,6.2246,1.6748,10.325,8.5592,0.8292,0.724112961622013,0.16065289335860938,0.5970862192500597,0.09685230024213076,0.11683334891111317,1.20598166907863
2014-05-01,,,2.166947687079812,2.127518,102.2392,,,0.48178259560374137,,,,2.5,108.8,,,1.5,1.5,94.47077,1.3739,6.238,1.6842,10.5747,8.6716,0.823,0.7278550112817527,0.1603077909586406,0.5937537109606935,0.09456533045854729,0.11531897227731906,1.2150668286755772
2014-06-01,,,2.0589816945944195,2.142724,102.5774,,,0.49132658177077904,,,,2.3,109.2,,,1.8,1.9,94.78673,1.3595,6.2306,1.6908,10.4789,8.5025,0.8131,0.735564545788893,0.160498186370494,0.5914360066240832,0.09542986382158433,0.11761246692149369,1.2298610257040954
2014-07-01,18406.941,12280.086,1.9742378703305974,2.098319,102.7954,2437434.6,1224787560077.6,0.3729838709677358,97.2585617865178,,,2.3,109.0,434809.6,321486000000.0,1.6,1.7,95.7346,1.3533,6.1984,1.7066,10.6247,8.4883,0.7981,0.7389344565137073,0.16133195663397004,0.5859603890776984,0.0941203045733056,0.11780921974953759,1.252975817566721
2014-08-01,,,1.7150983482969062,1.959017,102.6322,,,0.36246476037054,,,,2.0,106.9,,,1.5,1.8,95.20801,1.3315,6.1541,1.67,10.4053,8.2774,0.7961,0.7510326699211416,0.16249329715149252,0.5988023952095809,0.09610486963374434,0.1208108826443086,1.256123602562492
2014-09-01,,,1.6840509711232077,1.95017,102.9417,,,0.32064128256514834,,,,1.6,108.0,,,1.3,1.5,96.05055,1.2889,6.1382,1.629,10.2041,8.0679,0.79025,0.7758553805570642,0.16291420937734188,0.6138735420503376,0.09799982360031752,0.123947991422799,1.2654223347042075
2014-10-01,18500.031,12421.595,1.6095417021513292,2.001463,102.9611,2445402.6,1230882162205.4,0.3812199036917985,97.3585534538789,,,1.6,107.7,437355.1,323312000000.0,1.3,1.5,96.05055,1.2677,6.1251,1.6074,9.9454,7.7382,0.7782,0.7888301648655044,0.16326264060994924,0.6221226825930074,0.10054899752649467,0.1292290196686568,1.2850167052171677
2014-11-01,,,1.231524989320798,1.999147,103.5978,,,0.28112449799195804,,,,1.4,107.2,,,1.1,1.3,96.36651,1.2473,6.1249,1.5771,9.7792,7.6559,0.78425,0.8017317405596087,0.1632679717219873,0.6340752013188764,0.10225785340314136,0.13061821601640564,1.275103602167676
2014-12-01,,,0.6531213919623191,1.961226,103.6151,,,-0.1700850425212619,,,,1.5,107.9,,,0.7,1.4,97.84097,1.2329,6.1886,1.5644,9.6714,7.6742,0.7927,0.8110957904128477,0.16158743496105743,0.6392227051904884,0.1033976466695618,0.13030674207083476,1.2615112905260504
2015-01-01,18666.621,12516.902,-0.22993097820542818,1.976365,102.7923,2460870.7,1235674492912.7002,-0.6070416835289416,99.2583951337389,18379366.0,37192068.571421,0.8,,439721.7,324882000000.0,0.5,1.5,97.20906,1.1615,6.2181,1.5142,9.6841,7.5358,0.7789,0.8609556607834696,0.16082082951383864,0.660414740457007,0.10326204809946199,0.1326999124180578,1.2838618564642443
2015-02-01,,,-0.08703146293520536,1.972517,102.1366,,,-0.2925156344563362,,,,1.4,106.8,,,0.4,1.4,98.36756,1.135,6.2518,1.5329,9.3855,7.0639,0.7511,0.8810572687224669,0.15995393326721905,0.6523582751647204,0.10654733365297533,0.14156485793966506,1.3313806417254694
2015-03-01,,,-0.022031284423873476,1.989606,101.7869,,,-0.06995103427599458,,,,1.4,105.6,,,0.3,1.2,99.52607,1.0819,6.2386,1.4958,9.687,7.0485,0.7278,0.9242998428690267,0.1602923732888789,0.6685385746757588,0.10323113451016827,0.14187415762218913,1.3740038472107723
2015-04-01,18782.243,12603.053,-0.10403098939391064,2.05371,101.2255,2472609.8,1242801398664.1,0.2095390141688469,100.124989584201,,,1.5,105.9,443005.4,326770000000.0,0.3,1.1,100.0527,1.0822,6.201,1.4968,9.1824,6.6662,0.7285,0.9240436148586213,0.16126431220770845,0.6680919294494923,0.10890399024220249,0.15001050073505146,1.3726835964310227
2015-05-01,,,0.03503321824429584,2.056561,100.7675,,,0.5993407252022687,,,,1.2,106.1,,,0.4,1.2,100.4739,1.1167,6.2035,1.5456,9.4125,6.9568,0.7267,0.8954956568460642,0.16119932296284356,0.6469979296066253,0.10624169986719788,0.1437442502299908,1.3760836658868858
2015-06-01,,,0.1795718097550525,2.103732,100.4588,,,0.49890241468768526,,,,1.4,106.8,,,0.3,1.0,100.5793,1.1226,6.2052,1.5576,9.4261,6.7807,0.71925,0.8907892392659896,0.16115516018822923,0.6420133538777606,0.10608841408429785,0.14747739908858967,1.3903371567605145
2015-07-01,18857.418,12691.79,0.22568611104094582,2.130475,101.0893,2482460.2,1248704560500.9,0.5423320277192056,100.35830347471,,,1.6,106.0,444720.6,330759000000.0,0.5,1.3,100.3686,1.0997,6.2085,1.556,9.6937,6.8838,0.70905,0.9093389106119851,0.16106950148989288,0.6426735218508998,0.10315978418973147,0.14526860164444058,1.4103377758973275
2015-08-01,,,0.2413037985344868,2.169207,100.9165,,,0.4414125200641994,,,,2.0,106.1,,,0.4,1.2,100.8952,1.1136,6.3383,1.5578,9.6909,6.8102,0.7041,0.8979885057471265,0.15777101115441047,0.6419309282321222,0.1031895902341372,0.14683856568089043,1.42025280499929
2015-09-01,,,0.008842961634170088,2.268536,100.633,,,0.19976028765480436,,,,1.6,105.7,,,0.2,1.2,100.7899,1.1229,6.3676,1.5338,9.7513,7.1514,0.7328,0.890551251224508,0.15704504051762044,0.6519754857217368,0.10255042917354609,0.13983276001901726,1.3646288209606987
2015-10-01,18892.206,12743.411,0.12761656067050708,2.335492,100.1563,2494583.9,1252127426116.2,0.3897661403158059,100.191650695775,,,1.3,105.6,447638.7,329837000000.0,0.2,1.3,101.6324,1.1228,6.3505,1.5343,9.6324,7.0901,0.7367,0.8906305664410402,0.15746791591213288,0.6517630189663038,0.10381628669905735,0.14104173424916433,1.3574046423238768
2015-11-01,,,0.4363182169185187,2.394625,99.4366,,,0.13015618742491242,,,,1.5,106.2,,,0.4,1.4,100.2633,1.0727,6.364,1.5194,9.7569,6.9703,0.7182,0.9322270905192505,0.15713387806411064,0.6581545346847439,0.10249157006836188,0.14346584795489434,1.3923698134224451
