"Date","Spot exchange rate, Chinese Yuan into Sterling                          XUDLBK89"
"04 Apr 16","9.2571"
"01 Apr 16","9.1828"
"31 Mar 16","9.2735"
"30 Mar 16","9.3406"
"29 Mar 16","9.2815"
"24 Mar 16","9.2105"
"23 Mar 16","9.1771"
"22 Mar 16","9.2234"
"21 Mar 16","9.3342"
"18 Mar 16","9.3879"
"17 Mar 16","9.3816"
"16 Mar 16","9.191"
"15 Mar 16","9.2228"
"14 Mar 16","9.3077"
"11 Mar 16","9.3481"
"10 Mar 16","9.3096"
"09 Mar 16","9.2592"
"08 Mar 16","9.2434"
"07 Mar 16","9.2553"
"04 Mar 16","9.2495"
"03 Mar 16","9.2456"
"02 Mar 16","9.2118"
"01 Mar 16","9.1209"
"29 Feb 16","9.127"
"26 Feb 16","9.0644"
"25 Feb 16","9.1115"
"24 Feb 16","9.0962"
"23 Feb 16","9.2053"
"22 Feb 16","9.2156"
"19 Feb 16","9.3017"
"18 Feb 16","9.3613"
"17 Feb 16","9.3427"
"16 Feb 16","9.3216"
"15 Feb 16","9.3875"
"12 Feb 16","9.5004"
"11 Feb 16","9.4852"
"10 Feb 16","9.5017"
"09 Feb 16","9.5174"
"08 Feb 16","9.4412"
"05 Feb 16","9.5161"
"04 Feb 16","9.5687"
"03 Feb 16","9.5964"
"02 Feb 16","9.4587"
"01 Feb 16","9.4497"
"29 Jan 16","9.3282"
"28 Jan 16","9.4592"
"27 Jan 16","9.3779"
"26 Jan 16","9.4279"
"25 Jan 16","9.3863"
"22 Jan 16","9.4281"
"21 Jan 16","9.3"
"20 Jan 16","9.3317"
"19 Jan 16","9.3043"
"18 Jan 16","9.3879"
"15 Jan 16","9.4197"
"14 Jan 16","9.4837"
"13 Jan 16","9.4939"
"12 Jan 16","9.4385"
"11 Jan 16","9.5432"
"08 Jan 16","9.5865"
"07 Jan 16","9.6028"
"06 Jan 16","9.5755"
"05 Jan 16","9.5526"
"04 Jan 16","9.5975"
"31 Dec 15","9.6206"
"30 Dec 15","9.626"
"29 Dec 15","9.5919"
"24 Dec 15","9.6625"
"23 Dec 15","9.629"
"22 Dec 15","9.6033"
"21 Dec 15","9.6451"
"18 Dec 15","9.6507"
"17 Dec 15","9.6468"
"16 Dec 15","9.7117"
"15 Dec 15","9.721"
"14 Dec 15","9.7631"
"11 Dec 15","9.8169"
"10 Dec 15","9.7594"
"09 Dec 15","9.7575"
"08 Dec 15","9.614"
"07 Dec 15","9.6576"
"04 Dec 15","9.6658"
"03 Dec 15","9.6188"
"02 Dec 15","9.5609"
"01 Dec 15","9.6323"
"30 Nov 15","9.6311"
"27 Nov 15","9.6256"
"26 Nov 15","9.6648"
"25 Nov 15","9.625"
"24 Nov 15","9.6265"
"23 Nov 15","9.6672"
"20 Nov 15","9.7138"
"19 Nov 15","9.762"
"18 Nov 15","9.7098"
"17 Nov 15","9.704"
"16 Nov 15","9.6811"
"13 Nov 15","9.6852"
"12 Nov 15","9.6771"
"11 Nov 15","9.6788"
"10 Nov 15","9.6104"
"09 Nov 15","9.6116"
"06 Nov 15","9.5781"
"05 Nov 15","9.6775"
"04 Nov 15","9.7468"
"03 Nov 15","9.7563"
"02 Nov 15","9.7769"
"30 Oct 15","9.7569"
"29 Oct 15","9.7196"
"28 Oct 15","9.7417"
"27 Oct 15","9.7257"
"26 Oct 15","9.7568"
"23 Oct 15","9.7467"
"22 Oct 15","9.7979"
"21 Oct 15","9.8145"
"20 Oct 15","9.814"
"19 Oct 15","9.8439"
"16 Oct 15","9.8118"
"15 Oct 15","9.8101"
"14 Oct 15","9.796"
"13 Oct 15","9.6546"
"12 Oct 15","9.6983"
"09 Oct 15","9.7129"
"08 Oct 15","9.7168"
"07 Oct 15","9.7328"
"06 Oct 15","9.6686"
"05 Oct 15","9.6476"
"02 Oct 15","9.661"
"01 Oct 15","9.6324"
"30 Sep 15","9.6268"
"29 Sep 15","9.6309"
"28 Sep 15","9.6642"
"25 Sep 15","9.6715"
"24 Sep 15","9.7539"
"23 Sep 15","9.719"
"22 Sep 15","9.7818"
"21 Sep 15","9.8596"
"18 Sep 15","9.9164"
"17 Sep 15","9.8777"
"16 Sep 15","9.8828"
"15 Sep 15","9.7801"
"14 Sep 15","9.7934"
"11 Sep 15","9.8165"
"10 Sep 15","9.8391"
"09 Sep 15","9.7999"
"08 Sep 15","9.7771"
"07 Sep 15","9.7165"
"04 Sep 15","9.6429"
"03 Sep 15","9.6772"
"02 Sep 15","9.7178"
"01 Sep 15","9.7513"
"28 Aug 15","9.8058"
"27 Aug 15","9.8446"
"26 Aug 15","9.961"
"25 Aug 15","10.064"
"24 Aug 15","10.0769"
"21 Aug 15","10.0111"
"20 Aug 15","10.0047"
"19 Aug 15","10.0034"
"18 Aug 15","10.0066"
"17 Aug 15","9.9735"
"14 Aug 15","9.9741"
"13 Aug 15","9.971"
"12 Aug 15","9.9841"
"11 Aug 15","9.8446"
"10 Aug 15","9.6519"
"07 Aug 15","9.6055"
"06 Aug 15","9.6267"
"05 Aug 15","9.6907"
"04 Aug 15","9.6842"
"03 Aug 15","9.6974"
"31 Jul 15","9.6909"
"30 Jul 15","9.6926"
"29 Jul 15","9.7169"
"28 Jul 15","9.6727"
"27 Jul 15","9.6725"
"24 Jul 15","9.6278"
"23 Jul 15","9.6415"
"22 Jul 15","9.7058"
"21 Jul 15","9.6626"
"20 Jul 15","9.6819"
"17 Jul 15","9.7057"
"16 Jul 15","9.6817"
"15 Jul 15","9.6947"
"14 Jul 15","9.6671"
"13 Jul 15","9.6387"
"10 Jul 15","9.6292"
"09 Jul 15","9.5519"
"08 Jul 15","9.5322"
"07 Jul 15","9.5747"
"06 Jul 15","9.6871"
"03 Jul 15","9.6824"
"02 Jul 15","9.682"
"01 Jul 15","9.6937"
"30 Jun 15","9.752"
"29 Jun 15","9.7747"
"26 Jun 15","9.7646"
"25 Jun 15","9.7621"
"24 Jun 15","9.756"
"23 Jun 15","9.7624"
"22 Jun 15","9.8212"
"19 Jun 15","9.8616"
"18 Jun 15","9.8581"
"17 Jun 15","9.7537"
"16 Jun 15","9.702"
"15 Jun 15","9.6485"
"12 Jun 15","9.6648"
"11 Jun 15","9.6157"
"10 Jun 15","9.644"
"09 Jun 15","9.5037"
"08 Jun 15","9.478"
"05 Jun 15","9.4531"
"04 Jun 15","9.5272"
"03 Jun 15","9.5015"
"02 Jun 15","9.5009"
"01 Jun 15","9.4261"
"29 May 15","9.4588"
"28 May 15","9.4813"
"27 May 15","9.5075"
"26 May 15","9.5439"
"22 May 15","9.6063"
"21 May 15","9.7063"
"20 May 15","9.6503"
"19 May 15","9.6243"
"18 May 15","9.7293"
"15 May 15","9.7972"
"14 May 15","9.7726"
"13 May 15","9.7587"
"12 May 15","9.7245"
"11 May 15","9.6618"
"08 May 15","9.5746"
"07 May 15","9.4336"
"06 May 15","9.4539"
"05 May 15","9.4285"
"01 May 15","9.4125"
"30 Apr 15","9.5309"
"29 Apr 15","9.5798"
"28 Apr 15","9.5062"
"27 Apr 15","9.459"
"24 Apr 15","9.3917"
"23 Apr 15","9.3282"
"22 Apr 15","9.3125"
"21 Apr 15","9.2592"
"20 Apr 15","9.248"
"17 Apr 15","9.2722"
"16 Apr 15","9.2295"
"15 Apr 15","9.1604"
"14 Apr 15","9.1865"
"13 Apr 15","9.1003"
"10 Apr 15","9.0953"
"09 Apr 15","9.1443"
"08 Apr 15","9.2559"
"07 Apr 15","9.2115"
"02 Apr 15","9.1886"
"01 Apr 15","9.1824"
"31 Mar 15","9.2037"
"30 Mar 15","9.1893"
"27 Mar 15","9.2459"
"26 Mar 15","9.2179"
"25 Mar 15","9.2646"
"24 Mar 15","9.225"
"23 Mar 15","9.2805"
"20 Mar 15","9.2572"
"19 Mar 15","9.1241"
"18 Mar 15","9.1478"
"17 Mar 15","9.2129"
"16 Mar 15","9.2678"
"13 Mar 15","9.2344"
"12 Mar 15","9.3326"
"11 Mar 15","9.3575"
"10 Mar 15","9.4455"
"09 Mar 15","9.4554"
"06 Mar 15","9.4312"
"05 Mar 15","9.5472"
"04 Mar 15","9.5738"
"03 Mar 15","9.6445"
"02 Mar 15","9.635"
"27 Feb 15","9.687"
"26 Feb 15","9.6442"
"25 Feb 15","9.6941"
"24 Feb 15","9.669"
"23 Feb 15","9.6627"
"20 Feb 15","9.6158"
"19 Feb 15","9.6565"
"18 Feb 15","9.6615"
"17 Feb 15","9.5921"
"16 Feb 15","9.6093"
"13 Feb 15","9.6051"
"12 Feb 15","9.5927"
"11 Feb 15","9.5293"
"10 Feb 15","9.523"
"09 Feb 15","9.52"
"06 Feb 15","9.5332"
"05 Feb 15","9.5562"
"04 Feb 15","9.5051"
"03 Feb 15","9.4573"
"02 Feb 15","9.411"
"30 Jan 15","9.3855"
"29 Jan 15","9.4175"
"28 Jan 15","9.4831"
"27 Jan 15","9.4925"
"26 Jan 15","9.4121"
"23 Jan 15","9.358"
"22 Jan 15","9.3661"
"21 Jan 15","9.3888"
"20 Jan 15","9.4417"
"19 Jan 15","9.4268"
"16 Jan 15","9.3799"
"15 Jan 15","9.3844"
"14 Jan 15","9.4255"
"13 Jan 15","9.4046"
"12 Jan 15","9.389"
"09 Jan 15","9.4046"
"08 Jan 15","9.3724"
"07 Jan 15","9.3582"
"06 Jan 15","9.4244"
"05 Jan 15","9.4794"
"02 Jan 15","9.5476"
"31 Dec 14","9.6841"
"30 Dec 14","9.6495"
"29 Dec 14","9.6617"
"24 Dec 14","9.6597"
"23 Dec 14","9.6634"
"22 Dec 14","9.7233"
"19 Dec 14","9.7262"
"18 Dec 14","9.715"
"17 Dec 14","9.6932"
"16 Dec 14","9.7347"
"15 Dec 14","9.6651"
"12 Dec 14","9.7126"
"11 Dec 14","9.7141"
"10 Dec 14","9.6931"
"09 Dec 14","9.7057"
"08 Dec 14","9.6414"
"05 Dec 14","9.5886"
"04 Dec 14","9.6619"
"03 Dec 14","9.6633"
"02 Dec 14","9.6244"
"01 Dec 14","9.6714"
"28 Nov 14","9.6216"
"27 Nov 14","9.6523"
"26 Nov 14","9.6947"
"25 Nov 14","9.6487"
"24 Nov 14","9.6405"
"21 Nov 14","9.6018"
"20 Nov 14","9.6149"
"19 Nov 14","9.5866"
"18 Nov 14","9.576"
"17 Nov 14","9.5838"
"14 Nov 14","9.5894"
"13 Nov 14","9.6366"
"12 Nov 14","9.697"
"11 Nov 14","9.7206"
"10 Nov 14","9.7115"
"07 Nov 14","9.7005"
"06 Nov 14","9.7194"
"05 Nov 14","9.7669"
"04 Nov 14","9.7889"
"03 Nov 14","9.775"
"31 Oct 14","9.7792"
"30 Oct 14","9.7965"
"29 Oct 14","9.8682"
"28 Oct 14","9.8762"
"27 Oct 14","9.8669"
"24 Oct 14","9.8376"
"23 Oct 14","9.81"
"22 Oct 14","9.82"
"21 Oct 14","9.8736"
"20 Oct 14","9.8775"
"17 Oct 14","9.8569"
"16 Oct 14","9.809"
"15 Oct 14","9.7643"
"14 Oct 14","9.7498"
"13 Oct 14","9.8349"
"10 Oct 14","9.8277"
"09 Oct 14","9.9078"
"08 Oct 14","9.8683"
"07 Oct 14","9.8732"
"06 Oct 14","9.8259"
"03 Oct 14","9.7983"
"02 Oct 14","9.8932"
"01 Oct 14","9.9454"
"30 Sep 14","9.9509"
"29 Sep 14","9.988"
"26 Sep 14","9.952"
"25 Sep 14","10.0162"
"24 Sep 14","10.0282"
"23 Sep 14","10.0398"
"22 Sep 14","10.0248"
"19 Sep 14","10.0161"
"18 Sep 14","10.0628"
"17 Sep 14","10.0205"
"16 Sep 14","9.9674"
"15 Sep 14","9.9701"
"12 Sep 14","9.9549"
"11 Sep 14","9.9506"
"10 Sep 14","9.8949"
"09 Sep 14","9.883"
"08 Sep 14","9.9229"
"05 Sep 14","10.0211"
"04 Sep 14","10.0656"
"03 Sep 14","10.1028"
"02 Sep 14","10.1485"
"01 Sep 14","10.2041"
"29 Aug 14","10.2023"
"28 Aug 14","10.1852"
"27 Aug 14","10.1876"
"26 Aug 14","10.1985"
"22 Aug 14","10.1922"
"21 Aug 14","10.2088"
"20 Aug 14","10.2198"
"19 Aug 14","10.2048"
"18 Aug 14","10.2721"
"15 Aug 14","10.2563"
"14 Aug 14","10.2652"
"13 Aug 14","10.272"
"12 Aug 14","10.3483"
"11 Aug 14","10.3306"
"08 Aug 14","10.3397"
"07 Aug 14","10.3783"
"06 Aug 14","10.3733"
"05 Aug 14","10.4103"
"04 Aug 14","10.4038"
"01 Aug 14","10.4053"
"31 Jul 14","10.4231"
"30 Jul 14","10.4312"
"29 Jul 14","10.4726"
"28 Jul 14","10.5179"
"25 Jul 14","10.5097"
"24 Jul 14","10.5144"
"23 Jul 14","10.5624"
"22 Jul 14","10.5802"
"21 Jul 14","10.5953"
"18 Jul 14","10.5943"
"17 Jul 14","10.6039"
"16 Jul 14","10.634"
"15 Jul 14","10.6415"
"14 Jul 14","10.6053"
"11 Jul 14","10.6091"
"10 Jul 14","10.6128"
"09 Jul 14","10.6245"
"08 Jul 14","10.6161"
"07 Jul 14","10.6261"
"04 Jul 14","10.6383"
"03 Jul 14","10.6484"
"02 Jul 14","10.6621"
"01 Jul 14","10.6247"
"30 Jun 14","10.6063"
"27 Jun 14","10.5805"
"26 Jun 14","10.5843"
"25 Jun 14","10.5865"
"24 Jun 14","10.5743"
"23 Jun 14","10.5875"
"20 Jun 14","10.592"
"19 Jun 14","10.623"
"18 Jun 14","10.5545"
"17 Jun 14","10.5654"
"16 Jun 14","10.5738"
"13 Jun 14","10.5311"
"12 Jun 14","10.4715"
"11 Jun 14","10.4551"
"10 Jun 14","10.432"
"09 Jun 14","10.479"
"06 Jun 14","10.4934"
"05 Jun 14","10.5031"
"04 Jun 14","10.4702"
"03 Jun 14","10.4673"
"02 Jun 14","10.4683"
"30 May 14","10.4789"
"29 May 14","10.4266"
"28 May 14","10.4471"
"27 May 14","10.497"
"23 May 14","10.5032"
"22 May 14","10.5112"
"21 May 14","10.5209"
"20 May 14","10.5087"
"19 May 14","10.4953"
"16 May 14","10.4899"
"15 May 14","10.464"
"14 May 14","10.4499"
"13 May 14","10.4877"
"12 May 14","10.5236"
"09 May 14","10.4874"
"08 May 14","10.558"
"07 May 14","10.5762"
"06 May 14","10.5784"
"02 May 14","10.5604"
"01 May 14","10.5747"
"30 Apr 14","10.5685"
"29 Apr 14","10.54"
"28 Apr 14","10.5077"
"25 Apr 14","10.5126"
"24 Apr 14","10.4973"
"23 Apr 14","10.4657"
"22 Apr 14","10.493"
"17 Apr 14","10.4526"
"16 Apr 14","10.4447"
"15 Apr 14","10.4086"
"14 Apr 14","10.4068"
"11 Apr 14","10.3856"
"10 Apr 14","10.4211"
"09 Apr 14","10.3843"
"08 Apr 14","10.3787"
"07 Apr 14","10.3184"
"04 Apr 14","10.3054"
"03 Apr 14","10.3002"
"02 Apr 14","10.3227"
"01 Apr 14","10.325"
"31 Mar 14","10.3646"
"28 Mar 14","10.3338"
"27 Mar 14","10.3193"
"26 Mar 14","10.2842"
"25 Mar 14","10.2354"
"24 Mar 14","10.2159"
"21 Mar 14","10.2672"
"20 Mar 14","10.2813"
"19 Mar 14","10.2984"
"18 Mar 14","10.2623"
"17 Mar 14","10.2825"
"14 Mar 14","10.2268"
"13 Mar 14","10.2328"
"12 Mar 14","10.2041"
"11 Mar 14","10.2091"
"10 Mar 14","10.2098"
"07 Mar 14","10.2436"
"06 Mar 14","10.2286"
"05 Mar 14","10.2521"
"04 Mar 14","10.2422"
"03 Mar 14","10.2743"
"28 Feb 14","10.2975"
"27 Feb 14","10.2158"
"26 Feb 14","10.1914"
"25 Feb 14","10.2166"
"24 Feb 14","10.1419"
"21 Feb 14","10.1638"
"20 Feb 14","10.1334"
"19 Feb 14","10.1558"
"18 Feb 14","10.1308"
"17 Feb 14","10.1334"
"14 Feb 14","10.1512"
"13 Feb 14","10.0866"
"12 Feb 14","10.0528"
"11 Feb 14","9.9895"
"10 Feb 14","9.9357"
"07 Feb 14","9.9395"
"06 Feb 14","9.8929"
"05 Feb 14","9.8814"
"04 Feb 14","9.8754"
"03 Feb 14","9.8972"
"31 Jan 14","9.9596"
"30 Jan 14","9.9978"
"29 Jan 14","10.0223"
"28 Jan 14","10.0349"
"27 Jan 14","10.0236"
"24 Jan 14","9.9814"
"23 Jan 14","10.0642"
"22 Jan 14","10.0334"
"21 Jan 14","9.9612"
"20 Jan 14","9.9388"
"17 Jan 14","9.9492"
"16 Jan 14","9.8977"
"15 Jan 14","9.885"
"14 Jan 14","9.9422"
"13 Jan 14","9.9006"
"10 Jan 14","9.9766"
"09 Jan 14","9.9667"
"08 Jan 14","9.966"
"07 Jan 14","9.9219"
"06 Jan 14","9.9326"
"03 Jan 14","9.9494"
"02 Jan 14","9.945"
"31 Dec 13","10.0056"
"30 Dec 13","10.017"
"27 Dec 13","10.0092"
"24 Dec 13","9.9325"
"23 Dec 13","9.9282"
"20 Dec 13","9.9299"
"19 Dec 13","9.9354"
"18 Dec 13","9.9521"
"17 Dec 13","9.86"
"16 Dec 13","9.8956"
"13 Dec 13","9.8812"
"12 Dec 13","9.9109"
"11 Dec 13","9.9379"
"10 Dec 13","9.972"
"09 Dec 13","9.949"
"06 Dec 13","9.9457"
"05 Dec 13","9.94"
"04 Dec 13","9.9556"
"03 Dec 13","9.9984"
"02 Dec 13","9.9725"
"29 Nov 13","9.9809"
"28 Nov 13","9.9588"
"27 Nov 13","9.9163"
"26 Nov 13","9.8583"
"25 Nov 13","9.8404"
"22 Nov 13","9.8629"
"21 Nov 13","9.8389"
"20 Nov 13","9.8534"
"19 Nov 13","9.8106"
"18 Nov 13","9.8157"
"15 Nov 13","9.8032"
"14 Nov 13","9.8032"
"13 Nov 13","9.7408"
"12 Nov 13","9.7023"
"11 Nov 13","9.7293"
"08 Nov 13","9.7414"
"07 Nov 13","9.7736"
"06 Nov 13","9.7967"
"05 Nov 13","9.7814"
"04 Nov 13","9.7275"
"01 Nov 13","9.7113"
"31 Oct 13","9.7917"
"30 Oct 13","9.7967"
"29 Oct 13","9.7788"
"28 Oct 13","9.8162"
"25 Oct 13","9.8357"
"24 Oct 13","9.832"
"23 Oct 13","9.8355"
"22 Oct 13","9.8778"
"21 Oct 13","9.8447"
"18 Oct 13","9.8692"
"17 Oct 13","9.8471"
"16 Oct 13","9.7167"
"15 Oct 13","9.7446"
"14 Oct 13","9.7816"
"11 Oct 13","9.7596"
"10 Oct 13","9.7568"
"09 Oct 13","9.7512"
"08 Oct 13","9.8585"
"07 Oct 13","9.841"
"04 Oct 13","9.8367"
"03 Oct 13","9.896"
"02 Oct 13","9.9321"
"01 Oct 13","9.9168"
"30 Sep 13","9.9107"
"27 Sep 13","9.8627"
"26 Sep 13","9.7935"
"25 Sep 13","9.8332"
"24 Sep 13","9.7835"
"23 Sep 13","9.8129"
"20 Sep 13","9.7936"
"19 Sep 13","9.8322"
"18 Sep 13","9.7746"
"17 Sep 13","9.7341"
"16 Sep 13","9.7519"
"13 Sep 13","9.7072"
"12 Sep 13","9.682"
"11 Sep 13","9.6755"
"10 Sep 13","9.6199"
"09 Sep 13","9.6227"
"06 Sep 13","9.5659"
"05 Sep 13","9.5401"
"04 Sep 13","9.5654"
"03 Sep 13","9.5056"
"02 Sep 13","9.5248"
"30 Aug 13","9.4672"
"29 Aug 13","9.4834"
"28 Aug 13","9.5096"
"27 Aug 13","9.5123"
"23 Aug 13","9.5429"
"22 Aug 13","9.5316"
"21 Aug 13","9.6056"
"20 Aug 13","9.6026"
"19 Aug 13","9.5943"
"16 Aug 13","9.5466"
"15 Aug 13","9.5089"
"14 Aug 13","9.5072"
"13 Aug 13","9.4648"
"12 Aug 13","9.4772"
"09 Aug 13","9.5058"
"08 Aug 13","9.5207"
"07 Aug 13","9.4955"
"06 Aug 13","9.4179"
"05 Aug 13","9.3889"
"02 Aug 13","9.3619"
"01 Aug 13","9.294"
"31 Jul 13","9.2931"
"30 Jul 13","9.3561"
"29 Jul 13","9.4119"
"26 Jul 13","9.4237"
"25 Jul 13","9.3938"
"24 Jul 13","9.4227"
"23 Jul 13","9.4306"
"22 Jul 13","9.4378"
"19 Jul 13","9.3661"
"18 Jul 13","9.3346"
"17 Jul 13","9.3082"
"16 Jul 13","9.2784"
"15 Jul 13","9.2698"
"12 Jul 13","9.2784"
"11 Jul 13","9.2731"
"10 Jul 13","9.1673"
"09 Jul 13","9.0904"
"08 Jul 13","9.1625"
"05 Jul 13","9.1269"
"04 Jul 13","9.2288"
"03 Jul 13","9.3541"
"02 Jul 13","9.3028"
"01 Jul 13","9.3367"
"28 Jun 13","9.3086"
"27 Jun 13","9.3493"
"26 Jun 13","9.4286"
"25 Jun 13","9.4654"
"24 Jun 13","9.4613"
"21 Jun 13","9.4378"
"20 Jun 13","9.4765"
"19 Jun 13","9.5939"
"18 Jun 13","9.5651"
"17 Jun 13","9.6239"
"14 Jun 13","9.6109"
"13 Jun 13","9.6183"
"12 Jun 13","9.6213"
"11 Jun 13","9.5661"
"10 Jun 13","9.5226"
"07 Jun 13","9.5299"
"06 Jun 13","9.5248"
"05 Jun 13","9.4316"
"04 Jun 13","9.3723"
"03 Jun 13","9.3777"
"31 May 13","9.3005"
"30 May 13","9.3285"
"29 May 13","9.2601"
"28 May 13","9.2034"
"24 May 13","9.2825"
"23 May 13","9.2404"
"22 May 13","9.2239"
"21 May 13","9.2895"
"20 May 13","9.3442"
"17 May 13","9.3288"
"16 May 13","9.4124"
"15 May 13","9.3564"
"14 May 13","9.3718"
"13 May 13","9.4312"
"10 May 13","9.4303"
"09 May 13","9.5"
"08 May 13","9.5585"
"07 May 13","9.5195"
"03 May 13","9.5829"
"02 May 13","9.548"
"01 May 13","9.5873"
"30 Apr 13","9.5947"
"29 Apr 13","9.5516"
"26 Apr 13","9.5504"
"25 Apr 13","9.5276"
"24 Apr 13","9.4329"
"23 Apr 13","9.444"
"22 Apr 13","9.4255"
"19 Apr 13","9.425"
"18 Apr 13","9.4515"
"17 Apr 13","9.403"
"16 Apr 13","9.4535"
"15 Apr 13","9.4729"
"12 Apr 13","9.5143"
"11 Apr 13","9.5383"
"10 Apr 13","9.4926"
"09 Apr 13","9.4869"
"08 Apr 13","9.4796"
"05 Apr 13","9.5204"
"04 Apr 13","9.4125"
"03 Apr 13","9.3855"
"02 Apr 13","9.3769"
"28 Mar 13","9.4339"
"27 Mar 13","9.3897"
"26 Mar 13","9.4125"
"25 Mar 13","9.4294"
"22 Mar 13","9.4665"
"21 Mar 13","9.4324"
"20 Mar 13","9.3995"
"19 Mar 13","9.3964"
"18 Mar 13","9.3912"
"15 Mar 13","9.4032"
"14 Mar 13","9.3534"
"13 Mar 13","9.2733"
"12 Mar 13","9.2525"
"11 Mar 13","9.2622"
"08 Mar 13","9.2745"
"07 Mar 13","9.3605"
"06 Mar 13","9.3604"
"05 Mar 13","9.4052"
"04 Mar 13","9.3805"
"01 Mar 13","9.3395"
"28 Feb 13","9.4433"
"27 Feb 13","9.4247"
"26 Feb 13","9.4231"
"25 Feb 13","9.4185"
"22 Feb 13","9.5184"
"21 Feb 13","9.5208"
"20 Feb 13","9.5451"
"19 Feb 13","9.6428"
"18 Feb 13","9.6634"
"15 Feb 13","9.6756"
"14 Feb 13","9.6769"
"13 Feb 13","9.6881"
"12 Feb 13","9.7598"
"11 Feb 13","9.761"
"08 Feb 13","9.8701"
"07 Feb 13","9.7866"
"06 Feb 13","9.7535"
"05 Feb 13","9.7612"
"04 Feb 13","9.8089"
"01 Feb 13","9.8049"
"31 Jan 13","9.8602"
"30 Jan 13","9.8226"
"29 Jan 13","9.8011"
"28 Jan 13","9.7748"
"25 Jan 13","9.8324"
"24 Jan 13","9.8137"
"23 Jan 13","9.8502"
"22 Jan 13","9.8686"
"21 Jan 13","9.8505"
"18 Jan 13","9.8586"
"17 Jan 13","9.926"
"16 Jan 13","9.9425"
"15 Jan 13","9.9974"
"14 Jan 13","9.9927"
"11 Jan 13","10.0227"
"10 Jan 13","10.024"
"09 Jan 13","9.9666"
"08 Jan 13","9.9813"
"07 Jan 13","10.0187"
"04 Jan 13","9.9915"
"03 Jan 13","10.0678"
"02 Jan 13","10.1451"
"31 Dec 12","10.0728"
"28 Dec 12","10.0673"
"27 Dec 12","10.0559"
"24 Dec 12","10.0846"
"21 Dec 12","10.0788"
"20 Dec 12","10.1295"
"19 Dec 12","10.1351"
"18 Dec 12","10.1255"
"17 Dec 12","10.1011"
"14 Dec 12","10.0599"
"13 Dec 12","10.0547"
"12 Dec 12","10.0734"
"11 Dec 12","10.0586"
"10 Dec 12","10.0135"
"07 Dec 12","9.9809"
"06 Dec 12","10.0143"
"05 Dec 12","10.0181"
"04 Dec 12","10.0273"
"03 Dec 12","10.0241"
"30 Nov 12","9.9798"
"29 Nov 12","9.9886"
"28 Nov 12","9.9537"
"27 Nov 12","9.9734"
"26 Nov 12","9.9754"
"23 Nov 12","9.972"
"22 Nov 12","9.9331"
"21 Nov 12","9.9269"
"20 Nov 12","9.9189"
"19 Nov 12","9.9214"
"16 Nov 12","9.8806"
"15 Nov 12","9.8941"
"14 Nov 12","9.8629"
"13 Nov 12","9.8944"
"12 Nov 12","9.8837"
"09 Nov 12","9.9358"
"08 Nov 12","9.9702"
"07 Nov 12","9.9815"
"06 Nov 12","9.9814"
"05 Nov 12","9.9748"
"02 Nov 12","10.0104"
"01 Nov 12","10.0715"
"31 Oct 12","10.0481"
"30 Oct 12","10.0357"
"29 Oct 12","10.0052"
"26 Oct 12","10.0568"
"25 Oct 12","10.0752"
"24 Oct 12","10.0146"
"23 Oct 12","9.9584"
"22 Oct 12","10.0281"
"19 Oct 12","10.0184"
"18 Oct 12","10.0839"
"17 Oct 12","10.1107"
"16 Oct 12","10.0852"
"15 Oct 12","10.0646"
"12 Oct 12","10.0817"
"11 Oct 12","10.0669"
"10 Oct 12","10.0662"
"09 Oct 12","10.0602"
"08 Oct 12","10.0756"
"05 Oct 12","10.1757"
"04 Oct 12","10.1587"
"03 Oct 12","10.1003"
"02 Oct 12","10.1411"
"01 Oct 12","10.1499"
"28 Sep 12","10.1482"
"27 Sep 12","10.2037"
"26 Sep 12","10.1744"
"25 Sep 12","10.2499"
"24 Sep 12","10.2176"
"21 Sep 12","10.2489"
"20 Sep 12","10.2125"
"19 Sep 12","10.2346"
"18 Sep 12","10.271"
"17 Sep 12","10.2759"
"14 Sep 12","10.2585"
"13 Sep 12","10.2005"
"12 Sep 12","10.1857"
"11 Sep 12","10.1757"
"10 Sep 12","10.147"
"07 Sep 12","10.165"
"06 Sep 12","10.106"
"05 Sep 12","10.1036"
"04 Sep 12","10.0814"
"03 Sep 12","10.079"
"31 Aug 12","10.0825"
"30 Aug 12","10.0397"
"29 Aug 12","10.0535"
"28 Aug 12","10.0554"
"24 Aug 12","10.0492"
"23 Aug 12","10.0944"
"22 Aug 12","10.0379"
"21 Aug 12","10.0328"
"20 Aug 12","9.9871"
"17 Aug 12","9.9668"
"16 Aug 12","10.0212"
"15 Aug 12","9.9858"
"14 Aug 12","9.9743"
"13 Aug 12","9.9876"
"10 Aug 12","9.9801"
"09 Aug 12","9.9429"
"08 Aug 12","9.9621"
"07 Aug 12","9.9634"
"06 Aug 12","9.9529"
"03 Aug 12","9.943"
"02 Aug 12","9.8805"
"01 Aug 12","9.9263"
"31 Jul 12","9.9677"
"30 Jul 12","10.0118"
"27 Jul 12","10.0266"
"26 Jul 12","10.021"
"25 Jul 12","9.8848"
"24 Jul 12","9.9152"
"23 Jul 12","9.9055"
"20 Jul 12","9.9635"
"19 Jul 12","10.0098"
"18 Jul 12","9.9511"
"17 Jul 12","9.9221"
"16 Jul 12","9.9626"
"13 Jul 12","9.9168"
"12 Jul 12","9.8174"
"11 Jul 12","9.9096"
